,zacks_consensus,zacks_URL
1562,Neutral,https://www.zacks.com/stock/quote/HOOK
1563,Neutral,https://www.zacks.com/stock/quote/HOPE
1564,None,https://www.zacks.com/stock/quote/HFBC
1565,Strong Buy,https://www.zacks.com/stock/quote/HBNC
1566,Neutral,https://www.zacks.com/stock/quote/HRZN
1567,Neutral,https://www.zacks.com/stock/quote/HZNP
1568,None,https://www.zacks.com/stock/quote/HPT
1569,Neutral,https://www.zacks.com/stock/quote/TWNK
1570,None,https://www.zacks.com/stock/quote/TWNKW
1571,Neutral,https://www.zacks.com/stock/quote/HOTH
1572,None,https://www.zacks.com/stock/quote/HMHC
1573,None,https://www.zacks.com/stock/quote/HWCC
1574,None,https://www.zacks.com/stock/quote/HOVNP
1575,Neutral,https://www.zacks.com/stock/quote/HBMD
1576,Neutral,https://www.zacks.com/stock/quote/HTGM
1577,Sell,https://www.zacks.com/stock/quote/HTHT
1578,Neutral,https://www.zacks.com/stock/quote/HUBG
1579,Sell,https://www.zacks.com/stock/quote/HSON
1580,Sell,https://www.zacks.com/stock/quote/HDSN
1581,None,https://www.zacks.com/stock/quote/HHT
1582,Neutral,https://www.zacks.com/stock/quote/HBAN
1583,None,https://www.zacks.com/stock/quote/HBANN
1584,None,https://www.zacks.com/stock/quote/HBANO
1585,None,https://www.zacks.com/stock/quote/HURC
1586,Sell,https://www.zacks.com/stock/quote/HURN
1587,Neutral,https://www.zacks.com/stock/quote/HCM
1588,None,https://www.zacks.com/stock/quote/HBP
1589,None,https://www.zacks.com/stock/quote/HVBC
1590,None,https://www.zacks.com/stock/quote/HYGS
1591,Neutral,https://www.zacks.com/stock/quote/HYRE
1592,None,https://www.zacks.com/stock/quote/IDSY
1593,Sell,https://www.zacks.com/stock/quote/IIIV
1594,Neutral,https://www.zacks.com/stock/quote/IAC
1595,None,https://www.zacks.com/stock/quote/IBKC
1596,None,https://www.zacks.com/stock/quote/IBKCN
1597,None,https://www.zacks.com/stock/quote/IBKCO
1598,None,https://www.zacks.com/stock/quote/IBKCP
1599,Neutral,https://www.zacks.com/stock/quote/ICAD
1600,Neutral,https://www.zacks.com/stock/quote/IEP
1601,None,https://www.zacks.com/stock/quote/ICCH
1602,Buy,https://www.zacks.com/stock/quote/ICFI
1603,Buy,https://www.zacks.com/stock/quote/ICHR
1604,Neutral,https://www.zacks.com/stock/quote/ICLK
1605,Neutral,https://www.zacks.com/stock/quote/ICLR
1606,None,https://www.zacks.com/stock/quote/ICON
1607,Neutral,https://www.zacks.com/stock/quote/ICUI
1608,None,https://www.zacks.com/stock/quote/IPWR
1609,None,https://www.zacks.com/stock/quote/IDEX
1610,Sell,https://www.zacks.com/stock/quote/IDYA
1611,Neutral,https://www.zacks.com/stock/quote/INVE
1612,Neutral,https://www.zacks.com/stock/quote/IDRA
1613,Strong Buy,https://www.zacks.com/stock/quote/IDXX
1614,None,https://www.zacks.com/stock/quote/IESC
1615,None,https://www.zacks.com/stock/quote/IROQ
1616,None,https://www.zacks.com/stock/quote/IFMK
1617,Sell,https://www.zacks.com/stock/quote/IHRT
1618,Neutral,https://www.zacks.com/stock/quote/INFO
1619,Strong Buy,https://www.zacks.com/stock/quote/IIVI
1620,None,https://www.zacks.com/stock/quote/IKNX
1621,Sell,https://www.zacks.com/stock/quote/ILMN
1622,None,https://www.zacks.com/stock/quote/IMAC
1623,None,https://www.zacks.com/stock/quote/IMACW
1624,None,https://www.zacks.com/stock/quote/ISNS
1625,None,https://www.zacks.com/stock/quote/IMBI
1626,Buy,https://www.zacks.com/stock/quote/IMMR
1627,Neutral,https://www.zacks.com/stock/quote/ICCC
1628,Sell,https://www.zacks.com/stock/quote/IMUX
1629,Buy,https://www.zacks.com/stock/quote/IMGN
1630,None,https://www.zacks.com/stock/quote/IMMU
1631,None,https://www.zacks.com/stock/quote/IMRN
1632,None,https://www.zacks.com/stock/quote/IMRNW
1633,None,https://www.zacks.com/stock/quote/IMMP
1634,Sell,https://www.zacks.com/stock/quote/PI
1635,Neutral,https://www.zacks.com/stock/quote/IMV
1636,Sell,https://www.zacks.com/stock/quote/INCY
1637,Neutral,https://www.zacks.com/stock/quote/INDB
1638,Strong Buy,https://www.zacks.com/stock/quote/IBCP
1639,Strong Buy,https://www.zacks.com/stock/quote/IBTX
1640,Neutral,https://www.zacks.com/stock/quote/ILPT
1641,None,https://www.zacks.com/stock/quote/IDSA
1642,Neutral,https://www.zacks.com/stock/quote/INFN
1643,Neutral,https://www.zacks.com/stock/quote/INFI
1644,Neutral,https://www.zacks.com/stock/quote/IFRX
1645,Buy,https://www.zacks.com/stock/quote/III
1646,Neutral,https://www.zacks.com/stock/quote/IEA
1647,None,https://www.zacks.com/stock/quote/IEAWW
1648,None,https://www.zacks.com/stock/quote/IMKTA
1649,Sell,https://www.zacks.com/stock/quote/INMB
1650,None,https://www.zacks.com/stock/quote/INWK
1651,None,https://www.zacks.com/stock/quote/INOD
1652,None,https://www.zacks.com/stock/quote/IPHS
1653,Neutral,https://www.zacks.com/stock/quote/IOSP
1654,None,https://www.zacks.com/stock/quote/INNT
1655,None,https://www.zacks.com/stock/quote/ISSC
1656,Strong Buy,https://www.zacks.com/stock/quote/INVA
1657,Sell,https://www.zacks.com/stock/quote/INGN
1658,Neutral,https://www.zacks.com/stock/quote/INOV
1659,Sell,https://www.zacks.com/stock/quote/INO
1660,None,https://www.zacks.com/stock/quote/INPX
1661,Neutral,https://www.zacks.com/stock/quote/INSG
1662,Neutral,https://www.zacks.com/stock/quote/NSIT
1663,None,https://www.zacks.com/stock/quote/ISIG
1664,Neutral,https://www.zacks.com/stock/quote/INSM
1665,Neutral,https://www.zacks.com/stock/quote/INSE
1666,None,https://www.zacks.com/stock/quote/IIIN
1667,Neutral,https://www.zacks.com/stock/quote/PODD
1668,None,https://www.zacks.com/stock/quote/INSU
1669,None,https://www.zacks.com/stock/quote/INSUU
1670,None,https://www.zacks.com/stock/quote/INSUW
1671,Neutral,https://www.zacks.com/stock/quote/NTEC
1672,Neutral,https://www.zacks.com/stock/quote/IART
1673,None,https://www.zacks.com/stock/quote/IMTE
1674,Sell,https://www.zacks.com/stock/quote/INTC
1675,Neutral,https://www.zacks.com/stock/quote/NTLA
1676,Buy,https://www.zacks.com/stock/quote/IPAR
1677,Neutral,https://www.zacks.com/stock/quote/ICPT
1678,Neutral,https://www.zacks.com/stock/quote/IDCC
1679,Sell,https://www.zacks.com/stock/quote/TILE
1680,None,https://www.zacks.com/stock/quote/IMI
1681,None,https://www.zacks.com/stock/quote/INAP
1682,None,https://www.zacks.com/stock/quote/IBOC
1683,Neutral,https://www.zacks.com/stock/quote/IMXI
1684,None,https://www.zacks.com/stock/quote/ISCA
1685,None,https://www.zacks.com/stock/quote/IGLD
1686,Sell,https://www.zacks.com/stock/quote/IDXG
1687,Sell,https://www.zacks.com/stock/quote/XENT
1688,None,https://www.zacks.com/stock/quote/IPLDP
1689,Buy,https://www.zacks.com/stock/quote/IVAC
1690,None,https://www.zacks.com/stock/quote/INTL
1691,Buy,https://www.zacks.com/stock/quote/ITCI
1692,None,https://www.zacks.com/stock/quote/XON
1693,Neutral,https://www.zacks.com/stock/quote/IIN
1694,Neutral,https://www.zacks.com/stock/quote/INTU
1695,Neutral,https://www.zacks.com/stock/quote/ISRG
1696,Neutral,https://www.zacks.com/stock/quote/PLW
1697,None,https://www.zacks.com/stock/quote/ADRA
1698,None,https://www.zacks.com/stock/quote/ADRD
1699,Sell,https://www.zacks.com/stock/quote/ADRE
1700,None,https://www.zacks.com/stock/quote/ADRU
1701,None,https://www.zacks.com/stock/quote/PKW
1702,Neutral,https://www.zacks.com/stock/quote/PFM
1703,Neutral,https://www.zacks.com/stock/quote/PYZ
1704,Neutral,https://www.zacks.com/stock/quote/PEZ
1705,Sell,https://www.zacks.com/stock/quote/PSL
1706,None,https://www.zacks.com/stock/quote/PIZ
1707,Sell,https://www.zacks.com/stock/quote/PIE
1708,Strong Sell,https://www.zacks.com/stock/quote/PXI
1709,None,https://www.zacks.com/stock/quote/PFI
1710,Neutral,https://www.zacks.com/stock/quote/PTH
1711,Neutral,https://www.zacks.com/stock/quote/PRN
1712,None,https://www.zacks.com/stock/quote/PDP
1713,None,https://www.zacks.com/stock/quote/DWAQ
1714,None,https://www.zacks.com/stock/quote/DWAS
1715,None,https://www.zacks.com/stock/quote/DWIN
1716,None,https://www.zacks.com/stock/quote/DWTR
1717,Buy,https://www.zacks.com/stock/quote/PTF
1718,Neutral,https://www.zacks.com/stock/quote/PUI
1719,Neutral,https://www.zacks.com/stock/quote/IDLB
1720,Neutral,https://www.zacks.com/stock/quote/PRFZ
1721,None,https://www.zacks.com/stock/quote/PIO
1722,Neutral,https://www.zacks.com/stock/quote/PGJ
1723,Neutral,https://www.zacks.com/stock/quote/PEY
1724,Sell,https://www.zacks.com/stock/quote/IPKW
1725,None,https://www.zacks.com/stock/quote/PID
1726,Neutral,https://www.zacks.com/stock/quote/KBWB
1727,Neutral,https://www.zacks.com/stock/quote/KBWD
1728,Sell,https://www.zacks.com/stock/quote/KBWY
1729,Neutral,https://www.zacks.com/stock/quote/KBWP
1730,Neutral,https://www.zacks.com/stock/quote/KBWR
1731,None,https://www.zacks.com/stock/quote/LDRI
1732,Buy,https://www.zacks.com/stock/quote/PNQI
1733,None,https://www.zacks.com/stock/quote/PDBC
1734,Strong Buy,https://www.zacks.com/stock/quote/QQQ
1735,None,https://www.zacks.com/stock/quote/ISDX
1736,None,https://www.zacks.com/stock/quote/ISDS
1737,None,https://www.zacks.com/stock/quote/ISEM
1738,None,https://www.zacks.com/stock/quote/IUS
1739,None,https://www.zacks.com/stock/quote/IUSS
1740,Neutral,https://www.zacks.com/stock/quote/USLB
1741,Neutral,https://www.zacks.com/stock/quote/PSCD
1742,Neutral,https://www.zacks.com/stock/quote/PSCC
1743,Strong Sell,https://www.zacks.com/stock/quote/PSCE
1744,Neutral,https://www.zacks.com/stock/quote/PSCF
1745,Neutral,https://www.zacks.com/stock/quote/PSCH
1746,Neutral,https://www.zacks.com/stock/quote/PSCI
1747,Neutral,https://www.zacks.com/stock/quote/PSCT
1748,Neutral,https://www.zacks.com/stock/quote/PSCM
1749,Neutral,https://www.zacks.com/stock/quote/PSCU
1750,None,https://www.zacks.com/stock/quote/VRIG
1751,None,https://www.zacks.com/stock/quote/PHO
1752,Strong Buy,https://www.zacks.com/stock/quote/ISTR
1753,Strong Buy,https://www.zacks.com/stock/quote/ISBC
1754,None,https://www.zacks.com/stock/quote/ITIC
1755,None,https://www.zacks.com/stock/quote/NVIV
1756,Neutral,https://www.zacks.com/stock/quote/IONS
1757,Neutral,https://www.zacks.com/stock/quote/IOVA
1758,Strong Buy,https://www.zacks.com/stock/quote/IPGP
1759,None,https://www.zacks.com/stock/quote/IPIC
1760,Neutral,https://www.zacks.com/stock/quote/CLRG
1761,Neutral,https://www.zacks.com/stock/quote/CSML
1762,Neutral,https://www.zacks.com/stock/quote/IQ
1763,Neutral,https://www.zacks.com/stock/quote/IRMD
1764,Neutral,https://www.zacks.com/stock/quote/IRTC
1765,Neutral,https://www.zacks.com/stock/quote/IRIX
1766,Buy,https://www.zacks.com/stock/quote/IRDM
1767,Strong Buy,https://www.zacks.com/stock/quote/IRBT
1768,Buy,https://www.zacks.com/stock/quote/IRWD
1769,Neutral,https://www.zacks.com/stock/quote/IRCP
1770,Buy,https://www.zacks.com/stock/quote/SLQD
1771,None,https://www.zacks.com/stock/quote/ISHG
1772,Buy,https://www.zacks.com/stock/quote/SHY
1773,Neutral,https://www.zacks.com/stock/quote/TLT
1774,Buy,https://www.zacks.com/stock/quote/IEI
1775,Neutral,https://www.zacks.com/stock/quote/IEF
1776,Sell,https://www.zacks.com/stock/quote/AIA
1777,Buy,https://www.zacks.com/stock/quote/USIG
1778,None,https://www.zacks.com/stock/quote/COMT
1779,None,https://www.zacks.com/stock/quote/ISTB
1780,None,https://www.zacks.com/stock/quote/IXUS
1781,Strong Buy,https://www.zacks.com/stock/quote/IUSG
1782,Buy,https://www.zacks.com/stock/quote/IUSV
1783,None,https://www.zacks.com/stock/quote/IUSB
1784,Neutral,https://www.zacks.com/stock/quote/HEWG
1785,None,https://www.zacks.com/stock/quote/SUSB
1786,None,https://www.zacks.com/stock/quote/ESGD
1787,None,https://www.zacks.com/stock/quote/ESGE
1788,None,https://www.zacks.com/stock/quote/ESGU
1789,None,https://www.zacks.com/stock/quote/SUSL
1790,None,https://www.zacks.com/stock/quote/SUSC
1791,None,https://www.zacks.com/stock/quote/XT
1792,Neutral,https://www.zacks.com/stock/quote/FALN
1793,None,https://www.zacks.com/stock/quote/IFEU
1794,None,https://www.zacks.com/stock/quote/IFGL
1795,None,https://www.zacks.com/stock/quote/BGRN
1796,None,https://www.zacks.com/stock/quote/IGF
1797,None,https://www.zacks.com/stock/quote/GNMA
1798,None,https://www.zacks.com/stock/quote/HYXE
1799,Buy,https://www.zacks.com/stock/quote/IGIB
1800,None,https://www.zacks.com/stock/quote/IGOV
1801,None,https://www.zacks.com/stock/quote/EMB
1802,None,https://www.zacks.com/stock/quote/MBB
1803,Neutral,https://www.zacks.com/stock/quote/JKI
1804,Neutral,https://www.zacks.com/stock/quote/ACWX
1805,Neutral,https://www.zacks.com/stock/quote/ACWI
1806,Sell,https://www.zacks.com/stock/quote/AAXJ
1807,Sell,https://www.zacks.com/stock/quote/EWZS
1808,Neutral,https://www.zacks.com/stock/quote/MCHI
1809,Neutral,https://www.zacks.com/stock/quote/SCZ
1810,Sell,https://www.zacks.com/stock/quote/EEMA
1811,None,https://www.zacks.com/stock/quote/EMXC
1812,Neutral,https://www.zacks.com/stock/quote/EUFN
1813,Sell,https://www.zacks.com/stock/quote/IEUS
1814,None,https://www.zacks.com/stock/quote/RING
1815,None,https://www.zacks.com/stock/quote/SDG
1816,Neutral,https://www.zacks.com/stock/quote/EWJE
1817,Neutral,https://www.zacks.com/stock/quote/EWJV
1818,Neutral,https://www.zacks.com/stock/quote/ENZL
1819,Neutral,https://www.zacks.com/stock/quote/QAT
1820,Strong Sell,https://www.zacks.com/stock/quote/TUR
1821,Neutral,https://www.zacks.com/stock/quote/UAE
1822,Buy,https://www.zacks.com/stock/quote/IBB
1823,Strong Buy,https://www.zacks.com/stock/quote/SOXX
1824,None,https://www.zacks.com/stock/quote/PFF
1825,Neutral,https://www.zacks.com/stock/quote/AMCA
1826,None,https://www.zacks.com/stock/quote/EMIF
1827,None,https://www.zacks.com/stock/quote/ICLN
1828,None,https://www.zacks.com/stock/quote/WOOD
1829,Neutral,https://www.zacks.com/stock/quote/INDY
1830,Buy,https://www.zacks.com/stock/quote/IJT
1831,Neutral,https://www.zacks.com/stock/quote/DVY
1832,Neutral,https://www.zacks.com/stock/quote/SHV
1833,Buy,https://www.zacks.com/stock/quote/IGSB
1834,None,https://www.zacks.com/stock/quote/ISRL
1835,Sell,https://www.zacks.com/stock/quote/ITMR
1836,Sell,https://www.zacks.com/stock/quote/ITI
1837,Neutral,https://www.zacks.com/stock/quote/ITRM
1838,Sell,https://www.zacks.com/stock/quote/ITRI
1839,Buy,https://www.zacks.com/stock/quote/ITRN
1840,Neutral,https://www.zacks.com/stock/quote/ISEE
1841,None,https://www.zacks.com/stock/quote/IVENC
1842,None,https://www.zacks.com/stock/quote/IVFGC
1843,None,https://www.zacks.com/stock/quote/IVFVC
1844,Neutral,https://www.zacks.com/stock/quote/IZEA
1845,Strong Sell,https://www.zacks.com/stock/quote/JJSF
1846,None,https://www.zacks.com/stock/quote/MAYS
1847,Neutral,https://www.zacks.com/stock/quote/JBHT
1848,Buy,https://www.zacks.com/stock/quote/JCOM
1849,Neutral,https://www.zacks.com/stock/quote/JKHY
1850,Neutral,https://www.zacks.com/stock/quote/JACK
1851,Neutral,https://www.zacks.com/stock/quote/JAGX
1852,Neutral,https://www.zacks.com/stock/quote/JAKK
1853,Buy,https://www.zacks.com/stock/quote/JRVR
1854,Buy,https://www.zacks.com/stock/quote/JSML
1855,Buy,https://www.zacks.com/stock/quote/JSMD
1856,None,https://www.zacks.com/stock/quote/JASN
1857,Neutral,https://www.zacks.com/stock/quote/JAZZ
1858,Neutral,https://www.zacks.com/stock/quote/JD
1859,Neutral,https://www.zacks.com/stock/quote/JRSH
1860,Neutral,https://www.zacks.com/stock/quote/JBLU
1861,None,https://www.zacks.com/stock/quote/JCTCF
1862,Sell,https://www.zacks.com/stock/quote/JFIN
1863,None,https://www.zacks.com/stock/quote/JMU
1864,None,https://www.zacks.com/stock/quote/JBSS
1865,None,https://www.zacks.com/stock/quote/JOUT
1866,Neutral,https://www.zacks.com/stock/quote/JNCE
1867,None,https://www.zacks.com/stock/quote/KALU
1868,None,https://www.zacks.com/stock/quote/KXIN
1869,Sell,https://www.zacks.com/stock/quote/KALA
1870,Strong Sell,https://www.zacks.com/stock/quote/KLDO
1871,Neutral,https://www.zacks.com/stock/quote/KALV
1872,Neutral,https://www.zacks.com/stock/quote/KMDA
1873,None,https://www.zacks.com/stock/quote/KNDI
1874,Neutral,https://www.zacks.com/stock/quote/KRTX
1875,Neutral,https://www.zacks.com/stock/quote/KPTI
1876,Neutral,https://www.zacks.com/stock/quote/KZIA
1877,None,https://www.zacks.com/stock/quote/KBLM
1878,None,https://www.zacks.com/stock/quote/KBLMR
1879,None,https://www.zacks.com/stock/quote/KBLMU
1880,None,https://www.zacks.com/stock/quote/KBLMW
1881,None,https://www.zacks.com/stock/quote/KBSF
1882,None,https://www.zacks.com/stock/quote/KRNY
1883,Buy,https://www.zacks.com/stock/quote/KELYA
1884,None,https://www.zacks.com/stock/quote/KELYB
1885,Neutral,https://www.zacks.com/stock/quote/KMPH
1886,None,https://www.zacks.com/stock/quote/KFFB
1887,None,https://www.zacks.com/stock/quote/KEQU
1888,None,https://www.zacks.com/stock/quote/KTCC
1889,Neutral,https://www.zacks.com/stock/quote/KZR
1890,Buy,https://www.zacks.com/stock/quote/KFRC
1891,None,https://www.zacks.com/stock/quote/KE
1892,None,https://www.zacks.com/stock/quote/KBAL
1893,Neutral,https://www.zacks.com/stock/quote/KIN
1894,None,https://www.zacks.com/stock/quote/KGJI
1895,Buy,https://www.zacks.com/stock/quote/KINS
1896,Neutral,https://www.zacks.com/stock/quote/KNSA
1897,Neutral,https://www.zacks.com/stock/quote/KNSL
1898,None,https://www.zacks.com/stock/quote/KIRK
1899,Strong Sell,https://www.zacks.com/stock/quote/KTOV
1900,None,https://www.zacks.com/stock/quote/KTOVW
1901,Buy,https://www.zacks.com/stock/quote/KLAC
1902,Neutral,https://www.zacks.com/stock/quote/KLXE
1903,Neutral,https://www.zacks.com/stock/quote/KOD
1904,Buy,https://www.zacks.com/stock/quote/KOPN
1905,Buy,https://www.zacks.com/stock/quote/KRNT
1906,None,https://www.zacks.com/stock/quote/KOSS
1907,Buy,https://www.zacks.com/stock/quote/KWEB
1908,Neutral,https://www.zacks.com/stock/quote/KTOS
1909,Sell,https://www.zacks.com/stock/quote/KRYS
1910,Buy,https://www.zacks.com/stock/quote/KLIC
1911,Sell,https://www.zacks.com/stock/quote/KURA
1912,Buy,https://www.zacks.com/stock/quote/KVHI
1913,Strong Sell,https://www.zacks.com/stock/quote/FSTR
1914,Buy,https://www.zacks.com/stock/quote/LJPC
1915,None,https://www.zacks.com/stock/quote/LSBK
1916,Neutral,https://www.zacks.com/stock/quote/LBAI
1917,Neutral,https://www.zacks.com/stock/quote/LKFN
1918,Neutral,https://www.zacks.com/stock/quote/LAKE
1919,Buy,https://www.zacks.com/stock/quote/LRCX
1920,Neutral,https://www.zacks.com/stock/quote/LAMR
1921,Strong Sell,https://www.zacks.com/stock/quote/LANC
1922,None,https://www.zacks.com/stock/quote/LCA
1923,None,https://www.zacks.com/stock/quote/LCAHU
1924,None,https://www.zacks.com/stock/quote/LCAHW
1925,Sell,https://www.zacks.com/stock/quote/LNDC
1926,None,https://www.zacks.com/stock/quote/LARK
1927,Buy,https://www.zacks.com/stock/quote/LMRK
1928,None,https://www.zacks.com/stock/quote/LMRKN
1929,None,https://www.zacks.com/stock/quote/LMRKO
1930,None,https://www.zacks.com/stock/quote/LMRKP
1931,Neutral,https://www.zacks.com/stock/quote/LE
1932,Buy,https://www.zacks.com/stock/quote/LSTR
1933,Neutral,https://www.zacks.com/stock/quote/LNTH
1934,Neutral,https://www.zacks.com/stock/quote/LTRX
1935,Neutral,https://www.zacks.com/stock/quote/LSCC
1936,Neutral,https://www.zacks.com/stock/quote/LAUR
1937,Neutral,https://www.zacks.com/stock/quote/LAWS
1938,None,https://www.zacks.com/stock/quote/LAZY
1939,Neutral,https://www.zacks.com/stock/quote/LCNB
1940,Neutral,https://www.zacks.com/stock/quote/LPTX
1941,Neutral,https://www.zacks.com/stock/quote/LEGH
1942,None,https://www.zacks.com/stock/quote/LTXB
1943,None,https://www.zacks.com/stock/quote/INFR
1944,Neutral,https://www.zacks.com/stock/quote/LVHD
1945,None,https://www.zacks.com/stock/quote/SQLV
1946,None,https://www.zacks.com/stock/quote/LACQ
1947,None,https://www.zacks.com/stock/quote/LACQU
1948,None,https://www.zacks.com/stock/quote/LACQW
1949,Strong Buy,https://www.zacks.com/stock/quote/LMAT
1950,Strong Sell,https://www.zacks.com/stock/quote/TREE
1951,Neutral,https://www.zacks.com/stock/quote/LEVL
1952,Neutral,https://www.zacks.com/stock/quote/LXRX
1953,Neutral,https://www.zacks.com/stock/quote/LX
1954,None,https://www.zacks.com/stock/quote/LFAC
1955,None,https://www.zacks.com/stock/quote/LFACU
1956,None,https://www.zacks.com/stock/quote/LFACW
1957,Buy,https://www.zacks.com/stock/quote/LGIH
1958,Neutral,https://www.zacks.com/stock/quote/LHCG
1959,None,https://www.zacks.com/stock/quote/LLIT
1960,Neutral,https://www.zacks.com/stock/quote/LBRDA
1961,Neutral,https://www.zacks.com/stock/quote/LBRDK
1962,None,https://www.zacks.com/stock/quote/LEXEA
1963,None,https://www.zacks.com/stock/quote/LEXEB
1964,Sell,https://www.zacks.com/stock/quote/LBTYA
1965,None,https://www.zacks.com/stock/quote/LBTYB
1966,None,https://www.zacks.com/stock/quote/LBTYK
1967,Sell,https://www.zacks.com/stock/quote/LILA
1968,None,https://www.zacks.com/stock/quote/LILAK
1969,None,https://www.zacks.com/stock/quote/BATRA
1970,None,https://www.zacks.com/stock/quote/BATRK
1971,Neutral,https://www.zacks.com/stock/quote/FWONA
1972,Neutral,https://www.zacks.com/stock/quote/FWONK
1973,None,https://www.zacks.com/stock/quote/LSXMA
1974,None,https://www.zacks.com/stock/quote/LSXMB
1975,Strong Sell,https://www.zacks.com/stock/quote/LSXMK
1976,None,https://www.zacks.com/stock/quote/LTRPA
1977,None,https://www.zacks.com/stock/quote/LTRPB
1978,Neutral,https://www.zacks.com/stock/quote/LCUT
1979,None,https://www.zacks.com/stock/quote/LFVN
1980,None,https://www.zacks.com/stock/quote/LWAY
1981,Neutral,https://www.zacks.com/stock/quote/LGND
1982,None,https://www.zacks.com/stock/quote/LTBR
1983,Strong Sell,https://www.zacks.com/stock/quote/LPTH
1984,None,https://www.zacks.com/stock/quote/LLEX
1985,Neutral,https://www.zacks.com/stock/quote/LMB
1986,Strong Sell,https://www.zacks.com/stock/quote/LLNW
1987,Buy,https://www.zacks.com/stock/quote/LMST
1988,Neutral,https://www.zacks.com/stock/quote/LMNR
1989,Buy,https://www.zacks.com/stock/quote/LINC
1990,Neutral,https://www.zacks.com/stock/quote/LECO
1991,Neutral,https://www.zacks.com/stock/quote/LIND
1992,None,https://www.zacks.com/stock/quote/LINDW
1993,None,https://www.zacks.com/stock/quote/LPCN
1994,Sell,https://www.zacks.com/stock/quote/LIQT
1995,None,https://www.zacks.com/stock/quote/YVR
1996,Neutral,https://www.zacks.com/stock/quote/LQDA
1997,Sell,https://www.zacks.com/stock/quote/LQDT
1998,Strong Buy,https://www.zacks.com/stock/quote/LFUS
1999,Neutral,https://www.zacks.com/stock/quote/LIVN
2000,Buy,https://www.zacks.com/stock/quote/LOB
2001,None,https://www.zacks.com/stock/quote/LIVE
2002,Neutral,https://www.zacks.com/stock/quote/LPSN
2003,Neutral,https://www.zacks.com/stock/quote/LIVX
2004,None,https://www.zacks.com/stock/quote/LVGO
2005,Buy,https://www.zacks.com/stock/quote/LKQ
2006,None,https://www.zacks.com/stock/quote/LMFA
2007,None,https://www.zacks.com/stock/quote/LMFAW
2008,Neutral,https://www.zacks.com/stock/quote/LOGC
2009,Strong Buy,https://www.zacks.com/stock/quote/LOGI
2010,None,https://www.zacks.com/stock/quote/LOGM
2011,Neutral,https://www.zacks.com/stock/quote/CNCR
2012,Strong Sell,https://www.zacks.com/stock/quote/CHNA
2013,None,https://www.zacks.com/stock/quote/LONE
2014,None,https://www.zacks.com/stock/quote/LOAC
2015,None,https://www.zacks.com/stock/quote/LOACR
2016,None,https://www.zacks.com/stock/quote/LOACU
2017,None,https://www.zacks.com/stock/quote/LOACW
2018,Sell,https://www.zacks.com/stock/quote/LOOP
2019,None,https://www.zacks.com/stock/quote/LORL
2020,Buy,https://www.zacks.com/stock/quote/LPLA
2021,None,https://www.zacks.com/stock/quote/LRAD
2022,Buy,https://www.zacks.com/stock/quote/LYTS
2023,None,https://www.zacks.com/stock/quote/LK
2024,Neutral,https://www.zacks.com/stock/quote/LULU
2025,Neutral,https://www.zacks.com/stock/quote/LITE
2026,Sell,https://www.zacks.com/stock/quote/LMNX
2027,Buy,https://www.zacks.com/stock/quote/LUNA
2028,None,https://www.zacks.com/stock/quote/LKCO
2029,Neutral,https://www.zacks.com/stock/quote/LBC
2030,Strong Sell,https://www.zacks.com/stock/quote/LYFT
2031,None,https://www.zacks.com/stock/quote/MBTF
2032,None,https://www.zacks.com/stock/quote/MCBC
2033,Neutral,https://www.zacks.com/stock/quote/MFNC
2034,Strong Buy,https://www.zacks.com/stock/quote/MTSI
2035,Buy,https://www.zacks.com/stock/quote/MGNX
2036,Sell,https://www.zacks.com/stock/quote/MDGL
2037,None,https://www.zacks.com/stock/quote/MAGS
2038,Neutral,https://www.zacks.com/stock/quote/MGLN
2039,Buy,https://www.zacks.com/stock/quote/MGTA
2040,Neutral,https://www.zacks.com/stock/quote/MGIC
2041,None,https://www.zacks.com/stock/quote/MGYR
2042,None,https://www.zacks.com/stock/quote/MHLD
2043,Sell,https://www.zacks.com/stock/quote/MNSB
2044,None,https://www.zacks.com/stock/quote/MJCO
2045,Neutral,https://www.zacks.com/stock/quote/MMYT
2046,Buy,https://www.zacks.com/stock/quote/MBUU
2047,Sell,https://www.zacks.com/stock/quote/MLVF
2048,None,https://www.zacks.com/stock/quote/MAMS
2049,None,https://www.zacks.com/stock/quote/TUSK
2050,Sell,https://www.zacks.com/stock/quote/MANH
2051,None,https://www.zacks.com/stock/quote/LOAN
2052,Strong Sell,https://www.zacks.com/stock/quote/MNTX
2053,None,https://www.zacks.com/stock/quote/MTEX
2054,Neutral,https://www.zacks.com/stock/quote/MNKD
2055,Neutral,https://www.zacks.com/stock/quote/MANT
2056,None,https://www.zacks.com/stock/quote/MARA
2057,Buy,https://www.zacks.com/stock/quote/MCHX
2058,None,https://www.zacks.com/stock/quote/MRIN
2059,None,https://www.zacks.com/stock/quote/MARPS
2060,Neutral,https://www.zacks.com/stock/quote/MRNS
2061,Sell,https://www.zacks.com/stock/quote/MRKR
2062,Buy,https://www.zacks.com/stock/quote/MKTX
2063,None,https://www.zacks.com/stock/quote/MRLN
2064,Neutral,https://www.zacks.com/stock/quote/MAR
2065,None,https://www.zacks.com/stock/quote/MBII
2066,Buy,https://www.zacks.com/stock/quote/MRTN
2067,Buy,https://www.zacks.com/stock/quote/MMLP
2068,Neutral,https://www.zacks.com/stock/quote/MRVL
2069,Neutral,https://www.zacks.com/stock/quote/MASI
